id,latitude,longitude,SiteName,StartLat,StartLong,EndLat,EndLong
RWS01_MONIBAS_0501hrl1671ra,52.00327,5.80583,0501hrl1671ra,,,,
RWS01_MONIBAS_0501hrl1671ra0,52.00327,5.80583,0501hrl1671ra0,52.00327,5.80583,52.00124,5.80253
RWS01_MONIBAS_0501hrl1676ra,52.00652,5.80965,0501hrl1676ra,,,,
RWS01_MONIBAS_0501hrl1678ra,52.00856,5.81142,0501hrl1678ra,,,,
RWS01_MONIBAS_0501hrl1678ra0,52.00856,5.81142,0501hrl1678ra0,52.00856,5.81142,52.00327,5.80583
RWS01_MONIBAS_0501hrl1681ra,52.01088,5.81295,0501hrl1681ra,,,,
RWS01_MONIBAS_0501hrl1685ra,52.01377,5.8147,0501hrl1685ra,,,,
RWS01_MONIBAS_0501hrl1685ra0,52.01377,5.8147,0501hrl1685ra0,52.01377,5.8147,52.00856,5.81142
RWS01_MONIBAS_0501hrl1689ra,52.01789,5.81714,0501hrl1689ra,,,,
RWS01_MONIBAS_0501hrl1689ra0,52.01789,5.81714,0501hrl1689ra0,52.01789,5.81714,52.01377,5.8147
RWS01_MONIBAS_0501hrl1696ra,52.02365,5.81871,0501hrl1696ra,,,,
RWS01_MONIBAS_0501hrl1819ra,52.01782,5.91228,0501hrl1819ra,,,,
RWS01_MONIBAS_0501hrl1824ra,52.01705,5.91932,0501hrl1824ra,,,,
RWS01_MONIBAS_0501hrl1828ra,52.02006,5.9233,0501hrl1828ra,,,,
RWS01_MONIBAS_0501hrl1833ra,52.02435,5.92455,0501hrl1833ra,,,,
RWS01_MONIBAS_0501hrl1833ra1,52.02435,5.92455,0501hrl1833ra1,52.02435,5.92455,52.0201,5.92279
RWS01_MONIBAS_0501hrl1838ra,52.02805,5.92611,0501hrl1838ra,,,,
RWS01_MONIBAS_0501hrl1842ra,52.03152,5.92761,0501hrl1842ra,,,,
RWS01_MONIBAS_0501hrl1847ra,52.03599,5.92957,0501hrl1847ra,,,,
RWS01_MONIBAS_0501hrl1847ra0,52.03599,5.92957,0501hrl1847ra0,52.03599,5.92957,52.03152,5.92761
RWS01_MONIBAS_0501hrl1852ra,52.04011,5.93206,0501hrl1852ra,,,,
RWS01_MONIBAS_0501hrl1852ra0,52.04011,5.93206,0501hrl1852ra0,52.04011,5.93206,52.03599,5.92957
RWS01_MONIBAS_0501hrl1858ra,52.04535,5.93443,0501hrl1858ra,,,,
RWS01_MONIBAS_0501hrl1858ra0,52.04535,5.93443,0501hrl1858ra0,52.04535,5.93443,52.04011,5.93206
RWS01_MONIBAS_0501hrl1864ra,52.05057,5.9366,0501hrl1864ra,,,,
RWS01_MONIBAS_0501hrl1864ra0,52.05057,5.9366,0501hrl1864ra0,52.05057,5.9366,52.04535,5.93443
RWS01_MONIBAS_0501hrl1870ra,52.05614,5.93892,0501hrl1870ra,,,,
RWS01_MONIBAS_0501hrl1870ra0,52.05614,5.93892,0501hrl1870ra0,52.05614,5.93892,52.05057,5.9366
RWS01_MONIBAS_0501hrl1877ra,52.06217,5.94183,0501hrl1877ra,,,,
RWS01_MONIBAS_0501hrl1877ra0,52.06217,5.94183,0501hrl1877ra0,52.06217,5.94183,52.05614,5.93892
RWS01_MONIBAS_0501hrl1884ra,52.0683,5.94387,0501hrl1884ra,,,,
RWS01_MONIBAS_0501hrl1884ra0,52.0683,5.94387,0501hrl1884ra0,52.0683,5.94387,52.06217,5.94183
RWS01_MONIBAS_0501hrl1891ra,52.07449,5.94539,0501hrl1891ra,,,,
RWS01_MONIBAS_0501hrl1891ra0,52.07449,5.94539,0501hrl1891ra0,52.07449,5.94539,52.0683,5.94387
RWS01_MONIBAS_0501hrl1898ra,52.08072,5.94692,0501hrl1898ra,,,,
RWS01_MONIBAS_0501hrl1898ra0,52.08072,5.94692,0501hrl1898ra0,52.08072,5.94692,52.07449,5.94539
RWS01_MONIBAS_0501hrl1905ra,52.08699,5.94844,0501hrl1905ra,,,,
RWS01_MONIBAS_0501hrl1905ra0,52.08699,5.94844,0501hrl1905ra0,52.08699,5.94844,52.08072,5.94692
RWS01_MONIBAS_0501hrl1911ra,52.09232,5.94977,0501hrl1911ra,,,,
RWS01_MONIBAS_0501hrl1911ra0,52.09232,5.94977,0501hrl1911ra0,52.09232,5.94977,52.08699,5.94844
RWS01_MONIBAS_0501hrl1917ra,52.0976,5.95156,0501hrl1917ra,,,,
RWS01_MONIBAS_0501hrl1917ra0,52.0976,5.95156,0501hrl1917ra0,52.0976,5.95156,52.09232,5.94977
RWS01_MONIBAS_0501hrl1924ra,52.10315,5.95441,0501hrl1924ra,,,,
RWS01_MONIBAS_0501hrl1924ra0,52.10315,5.95441,0501hrl1924ra0,52.10315,5.95441,52.0976,5.95156
RWS01_MONIBAS_0501hrl1930ra,52.1085,5.95396,0501hrl1930ra,,,,
RWS01_MONIBAS_0501hrl1930ra0,52.1085,5.95396,0501hrl1930ra0,52.1085,5.95396,52.10315,5.95441
RWS01_MONIBAS_0501hrl1936ra,52.11372,5.95173,0501hrl1936ra,,,,
RWS01_MONIBAS_0501hrl1936ra0,52.11372,5.95173,0501hrl1936ra0,52.11372,5.95173,52.1085,5.95396
RWS01_MONIBAS_0501hrl1941ra,52.11865,5.95239,0501hrl1941ra,,,,
RWS01_MONIBAS_0501hrl1941ra0,52.11865,5.95239,0501hrl1941ra0,52.11865,5.95239,52.11372,5.95173
RWS01_MONIBAS_0501hrl1947ra,52.12352,5.95663,0501hrl1947ra,,,,
RWS01_MONIBAS_0501hrl1947ra0,52.12352,5.95663,0501hrl1947ra0,52.12352,5.95663,52.11865,5.95239
RWS01_MONIBAS_0501hrl1952ra,52.1265,5.96205,0501hrl1952ra,,,,
RWS01_MONIBAS_0501hrl1952ra0,52.1265,5.96205,0501hrl1952ra0,52.1265,5.96205,52.12352,5.95663
RWS01_MONIBAS_0501hrl1957ra,52.12911,5.96765,0501hrl1957ra,,,,
RWS01_MONIBAS_0501hrl1957ra0,52.12911,5.96765,0501hrl1957ra0,52.12911,5.96765,52.1265,5.96205
RWS01_MONIBAS_0501hrl1969ra,52.13576,5.98151,0501hrl1969ra,,,,
RWS01_MONIBAS_0501hrl1969ra0,52.13576,5.98151,0501hrl1969ra0,52.13576,5.98151,52.12911,5.96765
RWS01_MONIBAS_0501hrl1975ra,52.13936,5.9886,0501hrl1975ra,,,,
RWS01_MONIBAS_0501hrl1975ra0,52.13936,5.9886,0501hrl1975ra0,52.13936,5.9886,52.13576,5.98151
RWS01_MONIBAS_0501hrl1985ra,52.14516,5.99904,0501hrl1985ra,,,,
RWS01_MONIBAS_0501hrl1985ra0,52.14516,5.99904,0501hrl1985ra0,52.14516,5.99904,52.13936,5.9886
RWS01_MONIBAS_0501hrl1991ra,52.14884,6.00526,0501hrl1991ra,,,,
RWS01_MONIBAS_0501hrl1991ra0,52.14884,6.00526,0501hrl1991ra0,52.14884,6.00526,52.14516,5.99904
RWS01_MONIBAS_0501hrl1998ra,52.1532,6.01209,0501hrl1998ra,,,,
RWS01_MONIBAS_0501hrl1998ra0,52.1532,6.01209,0501hrl1998ra0,52.1532,6.01209,52.14884,6.00526
RWS01_MONIBAS_0501hrl2004ra,52.15785,6.0177,0501hrl2004ra,,,,
RWS01_MONIBAS_0501hrl2004ra0,52.15785,6.0177,0501hrl2004ra0,52.15785,6.0177,52.1532,6.01209
RWS01_MONIBAS_0501hrl2010ra,52.16253,6.0219,0501hrl2010ra,,,,
RWS01_MONIBAS_0501hrl2010ra0,52.16253,6.0219,0501hrl2010ra0,52.16253,6.0219,52.15785,6.0177
RWS01_MONIBAS_0501hrl2017ra,52.16856,6.02582,0501hrl2017ra,,,,
RWS01_MONIBAS_0501hrl2017ra0,52.16856,6.02582,0501hrl2017ra0,52.16856,6.02582,52.16253,6.0219
RWS01_MONIBAS_0501hrl2021ra,52.17162,6.02723,0501hrl2021ra,,,,
RWS01_MONIBAS_0501hrl2023ra,52.17379,6.02774,0501hrl2023ra,,,,
RWS01_MONIBAS_0501hrl2023ra0,52.17379,6.02774,0501hrl2023ra0,52.17379,6.02774,52.16856,6.02582
RWS01_MONIBAS_0501hrl2028ra,52.17801,6.0276,0501hrl2028ra,,,,
RWS01_MONIBAS_0501hrl2028ra0,52.17801,6.0276,0501hrl2028ra0,52.17801,6.0276,52.17379,6.02774
RWS01_MONIBAS_0501hrl2030ra,52.17968,6.02714,0501hrl2030ra,,,,
RWS01_MONIBAS_0501hrl2034ra,52.18301,6.02538,0501hrl2034ra,,,,
RWS01_MONIBAS_0501hrl2034ra0,52.18301,6.02538,0501hrl2034ra0,52.18301,6.02538,52.17801,6.0276
RWS01_MONIBAS_0501hrl2038ra,52.1864,6.02337,0501hrl2038ra,,,,
RWS01_MONIBAS_0501hrl2038ra0,52.1864,6.02337,0501hrl2038ra0,52.1864,6.02337,52.18301,6.02538
RWS01_MONIBAS_0501hrl2041ra,52.18927,6.02164,0501hrl2041ra,,,,
RWS01_MONIBAS_0501hrl2041ra0,52.18927,6.02164,0501hrl2041ra0,52.18927,6.02164,52.1864,6.02337
RWS01_MONIBAS_0501hrl2046ra,52.19337,6.01945,0501hrl2046ra,,,,
RWS01_MONIBAS_0501hrl2046ra0,52.19337,6.01945,0501hrl2046ra0,52.19337,6.01945,52.18927,6.02164
RWS01_MONIBAS_0501hrl2049ra,52.19586,6.01878,0501hrl2049ra,,,,
RWS01_MONIBAS_0501hrl2052ra,52.19865,6.01865,0501hrl2052ra,,,,
RWS01_MONIBAS_0501hrl2052ra0,52.19865,6.01865,0501hrl2052ra0,52.19865,6.01865,52.19337,6.01945
RWS01_MONIBAS_0501hrl2052ra1,52.19865,6.01865,0501hrl2052ra1,52.19865,6.01865,52.18918,6.02139
RWS01_MONIBAS_0501hrl2052ra2,52.19865,6.01865,0501hrl2052ra2,52.19865,6.01865,52.18851,6.01888
RWS01_MONIBAS_0501hrl2055ra,52.20177,6.0194,0501hrl2055ra,,,,
RWS01_MONIBAS_0501hrl2059ra,52.20453,6.02032,0501hrl2059ra,,,,
RWS01_MONIBAS_0501hrl2059ra0,52.20453,6.02032,0501hrl2059ra0,52.20453,6.02032,52.19865,6.01865
RWS01_MONIBAS_0501hrl2062ra,52.20721,6.02115,0501hrl2062ra,,,,
RWS01_MONIBAS_0501hrl2062ra0,52.20721,6.02115,0501hrl2062ra0,52.20721,6.02115,52.20453,6.02032
RWS01_MONIBAS_0501hrl2073ra,52.21696,6.02241,0501hrl2073ra,,,,
RWS01_MONIBAS_0501hrl2073ra0,52.21696,6.02241,0501hrl2073ra0,52.21696,6.02241,52.20721,6.02115
RWS01_MONIBAS_0501hrl2114ra,52.2526,6.00484,0501hrl2114ra,,,,
RWS01_MONIBAS_0501hrl2114ra0,52.2526,6.00484,0501hrl2114ra0,52.2526,6.00484,52.21696,6.02241
RWS01_MONIBAS_0501hrl2159ra,52.29244,6.00934,0501hrl2159ra,,,,
RWS01_MONIBAS_0501hrl2160ra,52.29343,6.00927,0501hrl2160ra,,,,
RWS01_MONIBAS_0501hrl2160ra0,52.29343,6.00927,0501hrl2160ra0,52.29343,6.00927,52.2526,6.00484
RWS01_MONIBAS_0501hrl2162ra,52.29486,6.00917,0501hrl2162ra,,,,
RWS01_MONIBAS_0501hrl2203ra,52.33178,6.00845,0501hrl2203ra,,,,
RWS01_MONIBAS_0501hrl2203ra0,52.33178,6.00845,0501hrl2203ra0,52.33178,6.00845,52.29343,6.00927
RWS01_MONIBAS_0501hrl2205ra,52.33282,6.00887,0501hrl2205ra,,,,
RWS01_MONIBAS_0501hrl2253ra,52.37367,6.02213,0501hrl2253ra,,,,
RWS01_MONIBAS_0501hrl2255ra,52.37537,6.02119,0501hrl2255ra,,,,
RWS01_MONIBAS_0501hrl2255ra0,52.37537,6.02119,0501hrl2255ra0,52.37537,6.02119,52.33178,6.00845
RWS01_MONIBAS_0501hrl2295ra,52.41083,6.01544,0501hrl2295ra,,,,
RWS01_MONIBAS_0501hrl2295ra0,52.41083,6.01544,0501hrl2295ra0,52.41083,6.01544,52.37537,6.02119
RWS01_MONIBAS_0501hrl2296ra,52.41181,6.01553,0501hrl2296ra,,,,
RWS01_MONIBAS_0501hrl2327ra,52.43975,6.02076,0501hrl2327ra,,,,
RWS01_MONIBAS_0501hrl2327ra0,52.43975,6.02076,0501hrl2327ra0,52.43975,6.02076,52.41083,6.01544
RWS01_MONIBAS_0501hrr1422ra,51.81194,5.67868,0501hrr1422ra,,,,
RWS01_MONIBAS_0501hrr1424ra,51.81327,5.67906,0501hrr1424ra,,,,
RWS01_MONIBAS_0501hrr1424ra0,51.81327,5.67906,0501hrr1424ra0,51.81327,5.67906,51.84828,5.70045
RWS01_MONIBAS_0501hrr1466ra,51.84828,5.70045,0501hrr1466ra,,,,
RWS01_MONIBAS_0501hrr1466ra0,51.84828,5.70045,0501hrr1466ra0,51.84828,5.70045,51.85247,5.7049
RWS01_MONIBAS_0501hrr1472ra,51.85247,5.7049,0501hrr1472ra,,,,
RWS01_MONIBAS_0501hrr1472ra0,51.85247,5.7049,0501hrr1472ra0,51.85247,5.7049,51.85575,5.70855
RWS01_MONIBAS_0501hrr1476ra,51.85575,5.70855,0501hrr1476ra,,,,
RWS01_MONIBAS_0501hrr1476ra0,51.85575,5.70855,0501hrr1476ra0,51.85575,5.70855,51.85859,5.71196
RWS01_MONIBAS_0501hrr1480ra,51.85859,5.71196,0501hrr1480ra,,,,
RWS01_MONIBAS_0501hrr1480ra0,51.85859,5.71196,0501hrr1480ra0,51.85859,5.71196,51.86265,5.71693
RWS01_MONIBAS_0501hrr1486ra,51.86265,5.71693,0501hrr1486ra,,,,
RWS01_MONIBAS_0501hrr1486ra0,51.86265,5.71693,0501hrr1486ra0,51.86265,5.71693,51.86769,5.72316
RWS01_MONIBAS_0501hrr1488ra,51.8644,5.71908,0501hrr1488ra,,,,
RWS01_MONIBAS_0501hrr1493ra,51.86769,5.72316,0501hrr1493ra,,,,
RWS01_MONIBAS_0501hrr1493ra0,51.86769,5.72316,0501hrr1493ra0,51.86769,5.72316,51.87083,5.72702
RWS01_MONIBAS_0501hrr1497ra,51.87083,5.72702,0501hrr1497ra,,,,
RWS01_MONIBAS_0501hrr1497ra0,51.87083,5.72702,0501hrr1497ra0,51.87083,5.72702,51.87472,5.73169
RWS01_MONIBAS_0501hrr1502ra,51.87472,5.73169,0501hrr1502ra,,,,
RWS01_MONIBAS_0501hrr1502ra0,51.87472,5.73169,0501hrr1502ra0,51.87472,5.73169,51.88309,5.73679
RWS01_MONIBAS_0501hrr1512ra,51.88309,5.73679,0501hrr1512ra,,,,
RWS01_MONIBAS_0501hrr1512ra0,51.88309,5.73679,0501hrr1512ra0,51.88309,5.73679,51.88742,5.73867
RWS01_MONIBAS_0501hrr1517ra,51.88742,5.73867,0501hrr1517ra,,,,
RWS01_MONIBAS_0501hrr1517ra0,51.88742,5.73867,0501hrr1517ra0,51.88742,5.73867,51.89445,5.74384
RWS01_MONIBAS_0501hrr1526ra,51.89445,5.74384,0501hrr1526ra,,,,
RWS01_MONIBAS_0501hrr1526ra0,51.89445,5.74384,0501hrr1526ra0,51.89445,5.74384,51.89625,5.74782
RWS01_MONIBAS_0501hrr1530ra,51.89625,5.74782,0501hrr1530ra,,,,
RWS01_MONIBAS_0501hrr1530ra0,51.89625,5.74782,0501hrr1530ra0,51.89625,5.74782,51.89864,5.75408
RWS01_MONIBAS_0501hrr1535ra,51.89864,5.75408,0501hrr1535ra,,,,
RWS01_MONIBAS_0501hrr1535ra0,51.89864,5.75408,0501hrr1535ra0,51.89864,5.75408,51.9016,5.75907
RWS01_MONIBAS_0501hrr1539ra,51.9016,5.75907,0501hrr1539ra,,,,
RWS01_MONIBAS_0501hrr1539ra0,51.9016,5.75907,0501hrr1539ra0,51.9016,5.75907,51.90375,5.76226
RWS01_MONIBAS_0501hrr1539rb,51.9016,5.75907,0501hrr1539rb,,,,
RWS01_MONIBAS_0501hrr1539rb0,51.9016,5.75907,0501hrr1539rb0,51.9016,5.75907,51.90391,5.76277
RWS01_MONIBAS_0501hrr1543ra,51.90375,5.76226,0501hrr1543ra,,,,
RWS01_MONIBAS_0501hrr1543ra0,51.90375,5.76226,0501hrr1543ra0,51.90375,5.76226,51.90629,5.76583
RWS01_MONIBAS_0501hrr1546ra,51.90629,5.76583,0501hrr1546ra,,,,
RWS01_MONIBAS_0501hrr1546ra0,51.90629,5.76583,0501hrr1546ra0,51.90629,5.76583,51.90915,5.76888
RWS01_MONIBAS_0501hrr1550ra,51.90915,5.76888,0501hrr1550ra,,,,
RWS01_MONIBAS_0501hrr1550ra0,51.90915,5.76888,0501hrr1550ra0,51.90915,5.76888,51.91417,5.77173
RWS01_MONIBAS_0501hrr1556ra,51.91417,5.77173,0501hrr1556ra,,,,
RWS01_MONIBAS_0501hrr1556ra0,51.91417,5.77173,0501hrr1556ra0,51.91417,5.77173,51.92036,5.77191
RWS01_MONIBAS_0501hrr1563ra,51.92036,5.77191,0501hrr1563ra,,,,
RWS01_MONIBAS_0501hrr1563ra0,51.92036,5.77191,0501hrr1563ra0,51.92036,5.77191,51.9255,5.77051
RWS01_MONIBAS_0501hrr1569ra,51.9255,5.77051,0501hrr1569ra,,,,
RWS01_MONIBAS_0501hrr1569ra0,51.9255,5.77051,0501hrr1569ra0,51.9255,5.77051,51.93075,5.76913
RWS01_MONIBAS_0501hrr1575ra,51.93075,5.76913,0501hrr1575ra,,,,
RWS01_MONIBAS_0501hrr1575ra0,51.93075,5.76913,0501hrr1575ra0,51.93075,5.76913,51.93343,5.7684
RWS01_MONIBAS_0501hrr1578ra,51.93343,5.7684,0501hrr1578ra,,,,
RWS01_MONIBAS_0501hrr1578ra0,51.93343,5.7684,0501hrr1578ra0,51.93343,5.7684,51.93684,5.7675
RWS01_MONIBAS_0501hrr1582ra,51.93684,5.7675,0501hrr1582ra,,,,
RWS01_MONIBAS_0501hrr1582ra0,51.93684,5.7675,0501hrr1582ra0,51.93684,5.7675,51.9398,5.76678
RWS01_MONIBAS_0501hrr1585ra,51.9398,5.76678,0501hrr1585ra,,,,
RWS01_MONIBAS_0501hrr1585ra0,51.9398,5.76678,0501hrr1585ra0,51.9398,5.76678,51.94373,5.76591
RWS01_MONIBAS_0501hrr1589ra,51.94373,5.76591,0501hrr1589ra,,,,
RWS01_MONIBAS_0501hrr1589ra0,51.94373,5.76591,0501hrr1589ra0,51.94373,5.76591,51.94756,5.76522
RWS01_MONIBAS_0501hrr1594ra,51.94756,5.76522,0501hrr1594ra,,,,
RWS01_MONIBAS_0501hrr1594ra0,51.94756,5.76522,0501hrr1594ra0,51.94756,5.76522,51.95291,5.76438
RWS01_MONIBAS_0501hrr1600ra,51.95291,5.76438,0501hrr1600ra,,,,
RWS01_MONIBAS_0501hrr1600ra0,51.95291,5.76438,0501hrr1600ra0,51.95291,5.76438,51.95826,5.76479
RWS01_MONIBAS_0501hrr1606ra,51.95826,5.76479,0501hrr1606ra,,,,
RWS01_MONIBAS_0501hrr1606ra0,51.95826,5.76479,0501hrr1606ra0,51.95826,5.76479,51.96372,5.76794
RWS01_MONIBAS_0501hrr1609ra,51.96076,5.7661,0501hrr1609ra,,,,
RWS01_MONIBAS_0501hrr1612ra,51.96372,5.76794,0501hrr1612ra,,,,
RWS01_MONIBAS_0501hrr1612ra0,51.96372,5.76794,0501hrr1612ra0,51.96372,5.76794,51.96898,5.76863
RWS01_MONIBAS_0501hrr1615ra,51.96625,5.76893,0501hrr1615ra,,,,
RWS01_MONIBAS_0501hrr1618ra,51.96898,5.76863,0501hrr1618ra,,,,
RWS01_MONIBAS_0501hrr1618ra0,51.96898,5.76863,0501hrr1618ra0,51.96898,5.76863,51.97499,5.7635
RWS01_MONIBAS_0501hrr1623ra,51.97297,5.76518,0501hrr1623ra,,,,
RWS01_MONIBAS_0501hrr1626ra,51.97499,5.7635,0501hrr1626ra,,,,
RWS01_MONIBAS_0501hrr1626ra0,51.97499,5.7635,0501hrr1626ra0,51.97499,5.7635,51.97993,5.76297
RWS01_MONIBAS_0501hrr1631ra,51.97993,5.76297,0501hrr1631ra,,,,
RWS01_MONIBAS_0501hrr1631ra0,51.97993,5.76297,0501hrr1631ra0,51.97993,5.76297,51.98465,5.76698
RWS01_MONIBAS_0501hrr1637ra,51.98465,5.76698,0501hrr1637ra,,,,
RWS01_MONIBAS_0501hrr1637ra0,51.98465,5.76698,0501hrr1637ra0,51.98465,5.76698,51.98847,5.7731
RWS01_MONIBAS_0501hrr1643ra,51.98847,5.7731,0501hrr1643ra,,,,
RWS01_MONIBAS_0501hrr1643ra0,51.98847,5.7731,0501hrr1643ra0,51.98847,5.7731,51.99042,5.77683
RWS01_MONIBAS_0501hrr1647ra,51.99042,5.77683,0501hrr1647ra,,,,
RWS01_MONIBAS_0501hrr1647ra0,51.99042,5.77683,0501hrr1647ra0,51.99042,5.77683,51.99254,5.78124
RWS01_MONIBAS_0501hrr1650ra,51.99254,5.78124,0501hrr1650ra,,,,
RWS01_MONIBAS_0501hrr1650ra0,51.99254,5.78124,0501hrr1650ra0,51.99254,5.78124,51.99437,5.78545
RWS01_MONIBAS_0501hrr1654ra,51.99437,5.78545,0501hrr1654ra,,,,
RWS01_MONIBAS_0501hrr1654ra0,51.99437,5.78545,0501hrr1654ra0,51.99437,5.78545,51.99607,5.78999
RWS01_MONIBAS_0501hrr1658ra,51.99607,5.78999,0501hrr1658ra,,,,
RWS01_MONIBAS_0501hrr1658ra0,51.99607,5.78999,0501hrr1658ra0,51.99607,5.78999,51.99876,5.79753
RWS01_MONIBAS_0501hrr1664ra,51.99876,5.79753,0501hrr1664ra,,,,
RWS01_MONIBAS_0501hrr1664ra0,51.99876,5.79753,0501hrr1664ra0,51.99876,5.79753,52.00113,5.80271
RWS01_MONIBAS_0501hrr1668ra,52.00113,5.80271,0501hrr1668ra,,,,
RWS01_MONIBAS_0501hrr1668ra0,52.00113,5.80271,0501hrr1668ra0,52.00113,5.80271,52.003,5.80574
RWS01_MONIBAS_0501hrr1671ra,52.003,5.80574,0501hrr1671ra,,,,
RWS01_MONIBAS_0501hrr1671ra0,52.003,5.80574,0501hrr1671ra0,52.003,5.80574,52.00644,5.80983
RWS01_MONIBAS_0501hrr1676ra,52.00644,5.80983,0501hrr1676ra,,,,
RWS01_MONIBAS_0501hrr1676ra0,52.00644,5.80983,0501hrr1676ra0,52.00644,5.80983,52.01085,5.81316
RWS01_MONIBAS_0501hrr1678ra,52.0086,5.81168,0501hrr1678ra,,,,
RWS01_MONIBAS_0501hrr1681ra,52.01085,5.81316,0501hrr1681ra,,,,
RWS01_MONIBAS_0501hrr1681ra0,52.01085,5.81316,0501hrr1681ra0,52.01085,5.81316,52.01669,5.81669
RWS01_MONIBAS_0501hrr1685ra,52.01403,5.81511,0501hrr1685ra,,,,
RWS01_MONIBAS_0501hrr1688ra,52.01669,5.81669,0501hrr1688ra,,,,
RWS01_MONIBAS_0501hrr1688ra0,52.01669,5.81669,0501hrr1688ra0,52.01669,5.81669,52.01964,5.81845
RWS01_MONIBAS_0501hrr1692ra,52.01964,5.81845,0501hrr1692ra,,,,
RWS01_MONIBAS_0501hrr1692ra0,52.01964,5.81845,0501hrr1692ra0,52.01964,5.81845,52.0236,5.81937
RWS01_MONIBAS_0501hrr1692ra1,52.01964,5.81845,0501hrr1692ra1,52.01964,5.81845,52.02426,5.82234
RWS01_MONIBAS_0501hrr1696ra,52.0236,5.81937,0501hrr1696ra,,,,
RWS01_MONIBAS_0501hrr1696ra0,52.0236,5.81937,0501hrr1696ra0,52.0236,5.81937,52.02536,5.81876
RWS01_MONIBAS_0501hrr1704ra,52.02536,5.81876,0501hrr1704ra,,,,
RWS01_MONIBAS_0501hrr1826ra,52.01784,5.92256,0501hrr1826ra,,,,
RWS01_MONIBAS_0501hrr1826ra0,52.01784,5.92256,0501hrr1826ra0,52.01784,5.92256,52.02436,5.9248
RWS01_MONIBAS_0501hrr1833ra,52.02436,5.9248,0501hrr1833ra,,,,
RWS01_MONIBAS_0501hrr1833ra0,52.02436,5.9248,0501hrr1833ra0,52.02436,5.9248,52.02801,5.92634
RWS01_MONIBAS_0501hrr1838ra,52.02801,5.92634,0501hrr1838ra,,,,
RWS01_MONIBAS_0501hrr1838ra0,52.02801,5.92634,0501hrr1838ra0,52.02801,5.92634,52.03117,5.92768
RWS01_MONIBAS_0501hrr1841ra,52.03117,5.92768,0501hrr1841ra,,,,
RWS01_MONIBAS_0501hrr1841ra0,52.03117,5.92768,0501hrr1841ra0,52.03117,5.92768,52.03596,5.9298
RWS01_MONIBAS_0501hrr1847ra,52.03596,5.9298,0501hrr1847ra,,,,
RWS01_MONIBAS_0501hrr1847ra0,52.03596,5.9298,0501hrr1847ra0,52.03596,5.9298,52.04003,5.93254
RWS01_MONIBAS_0501hrr1852ra,52.04003,5.93254,0501hrr1852ra,,,,
RWS01_MONIBAS_0501hrr1852ra0,52.04003,5.93254,0501hrr1852ra0,52.04003,5.93254,52.04527,5.93489
RWS01_MONIBAS_0501hrr1855ra,52.04301,5.93394,0501hrr1855ra,,,,
RWS01_MONIBAS_0501hrr1858ra,52.04527,5.93489,0501hrr1858ra,,,,
RWS01_MONIBAS_0501hrr1858ra0,52.04527,5.93489,0501hrr1858ra0,52.04527,5.93489,52.0504,5.93703
RWS01_MONIBAS_0501hrr1864ra,52.0504,5.93703,0501hrr1864ra,,,,
RWS01_MONIBAS_0501hrr1864ra0,52.0504,5.93703,0501hrr1864ra0,52.0504,5.93703,52.05606,5.93939
RWS01_MONIBAS_0501hrr1870ra,52.05606,5.93939,0501hrr1870ra,,,,
RWS01_MONIBAS_0501hrr1870ra0,52.05606,5.93939,0501hrr1870ra0,52.05606,5.93939,52.0621,5.94218
RWS01_MONIBAS_0501hrr1877ra,52.0621,5.94218,0501hrr1877ra,,,,
RWS01_MONIBAS_0501hrr1877ra0,52.0621,5.94218,0501hrr1877ra0,52.0621,5.94218,52.06826,5.94407
RWS01_MONIBAS_0501hrr1884ra,52.06826,5.94407,0501hrr1884ra,,,,
RWS01_MONIBAS_0501hrr1884ra0,52.06826,5.94407,0501hrr1884ra0,52.06826,5.94407,52.07447,5.94561
RWS01_MONIBAS_0501hrr1891ra,52.07447,5.94561,0501hrr1891ra,,,,
RWS01_MONIBAS_0501hrr1891ra0,52.07447,5.94561,0501hrr1891ra0,52.07447,5.94561,52.08067,5.94714
RWS01_MONIBAS_0501hrr1898ra,52.08067,5.94714,0501hrr1898ra,,,,
RWS01_MONIBAS_0501hrr1898ra0,52.08067,5.94714,0501hrr1898ra0,52.08067,5.94714,52.08695,5.94867
RWS01_MONIBAS_0501hrr1905ra,52.08695,5.94867,0501hrr1905ra,,,,
RWS01_MONIBAS_0501hrr1905ra0,52.08695,5.94867,0501hrr1905ra0,52.08695,5.94867,52.09228,5.94995
RWS01_MONIBAS_0501hrr1911ra,52.09228,5.94995,0501hrr1911ra,,,,
RWS01_MONIBAS_0501hrr1911ra0,52.09228,5.94995,0501hrr1911ra0,52.09228,5.94995,52.09754,5.95175
RWS01_MONIBAS_0501hrr1917ra,52.09754,5.95175,0501hrr1917ra,,,,
RWS01_MONIBAS_0501hrr1917ra0,52.09754,5.95175,0501hrr1917ra0,52.09754,5.95175,52.10307,5.9546
RWS01_MONIBAS_0501hrr1924ra,52.10307,5.9546,0501hrr1924ra,,,,
RWS01_MONIBAS_0501hrr1924ra0,52.10307,5.9546,0501hrr1924ra0,52.10307,5.9546,52.10842,5.95419
RWS01_MONIBAS_0501hrr1930ra,52.10842,5.95419,0501hrr1930ra,,,,
RWS01_MONIBAS_0501hrr1930ra0,52.10842,5.95419,0501hrr1930ra0,52.10842,5.95419,52.11365,5.95203
